,equity
2026-06-29 02:07:06.042736+00:00,4200.451223865112
2026-06-29 07:37:06.042736+00:00,4250.985420213519
2026-06-29 12:37:06.042736+00:00,4226.537848557939
2026-06-29 20:07:06.042736+00:00,4201.880479570261
2026-06-30 01:22:06.042736+00:00,4177.553771591766
2026-06-30 02:52:06.042736+00:00,4195.0764653264805
2026-06-30 06:37:06.042736+00:00,4171.277042134812
2026-06-30 11:07:06.042736+00:00,4200.377194024953
2026-07-01 00:52:06.042736+00:00,4217.885012681723
2026-07-01 04:22:06.042736+00:00,4241.131973253491
2026-07-01 06:37:06.042736+00:00,4216.80343951381
2026-07-01 16:37:06.042736+00:00,4192.67462729283
2026-07-02 10:52:06.042736+00:00,4168.906085790656
2026-07-02 12:37:06.042736+00:00,4191.547806660421
2026-07-03 01:52:06.042736+00:00,4167.2300510784635
2026-07-03 07:52:06.042736+00:00,4199.014109235923
2026-07-03 19:22:06.042736+00:00,4175.075102860793
2026-07-06 00:07:06.042736+00:00,4198.966560691933
2026-07-06 05:52:06.042736+00:00,4232.542725584225
2026-07-06 13:37:06.042736+00:00,4208.812545754528
2026-07-06 16:37:06.042736+00:00,4233.868418018827
2026-07-06 19:22:06.042736+00:00,4237.639492020229
